mode,workload,operation,size_bytes,repetition,start_time_ms,end_time_ms,success
purecap,aes256gcm,decrypt,67108864,96,5362920820.464187,5362921577.516980,1
purecap,aes256gcm,decrypt,67108864,97,5362921577.525981,5362922334.282689,1
purecap,aes256gcm,decrypt,67108864,98,5362922334.295289,5362923090.597029,1
purecap,aes256gcm,decrypt,67108864,99,5362923090.606649,5362923847.773965,1
purecap,aes256gcm,decrypt,67108864,100,5362923847.784865,5362924604.883559,1
purecap,aes256gcm,decrypt,104857600,1,5362927006.211498,5362928189.161687,1
purecap,aes256gcm,decrypt,104857600,2,5362928189.175607,5362929372.099436,1
purecap,aes256gcm,decrypt,104857600,3,5362929372.112056,5362930555.132087,1
purecap,aes256gcm,decrypt,104857600,4,5362930555.145467,5362931738.964011,1
purecap,aes256gcm,decrypt,104857600,5,5362931738.977892,5362932924.167860,1
purecap,aes256gcm,decrypt,104857600,6,5362932924.178220,5362934108.029825,1
purecap,aes256gcm,decrypt,104857600,7,5362934108.043266,5362935291.014075,1
purecap,aes256gcm,decrypt,104857600,8,5362935291.026915,5362936474.307771,1
purecap,aes256gcm,decrypt,104857600,9,5362936474.319511,5362937657.810089,1
purecap,aes256gcm,decrypt,104857600,10,5362937657.822930,5362938841.462991,1
purecap,aes256gcm,decrypt,104857600,11,5362938841.476531,5362940024.463041,1
purecap,aes256gcm,decrypt,104857600,12,5362940024.476041,5362941207.466091,1
purecap,aes256gcm,decrypt,104857600,13,5362941207.475492,5362942391.672523,1
purecap,aes256gcm,decrypt,104857600,14,5362942391.685063,5362943576.500965,1
purecap,aes256gcm,decrypt,104857600,15,5362943576.513765,5362944759.880402,1
purecap,aes256gcm,decrypt,104857600,16,5362944759.896202,5362945944.944348,1
purecap,aes256gcm,decrypt,104857600,17,5362945944.953868,5362947127.054682,1
purecap,aes256gcm,decrypt,104857600,18,5362947127.067383,5362948310.039432,1
purecap,aes256gcm,decrypt,104857600,19,5362948310.052673,5362949493.009162,1
purecap,aes256gcm,decrypt,104857600,20,5362949493.020742,5362950676.464040,1
purecap,aes256gcm,decrypt,104857600,21,5362950676.475360,5362951858.777518,1
purecap,aes256gcm,decrypt,104857600,22,5362951858.786098,5362953061.087726,1
purecap,aes256gcm,decrypt,104857600,23,5362953061.100707,5362954244.420022,1
purecap,aes256gcm,decrypt,104857600,24,5362954244.432223,5362955427.365452,1
purecap,aes256gcm,decrypt,104857600,25,5362955427.374672,5362956610.311401,1
purecap,aes256gcm,decrypt,104857600,26,5362956610.320161,5362957795.202564,1
purecap,aes256gcm,decrypt,104857600,27,5362957795.214104,5362958978.470339,1
purecap,aes256gcm,decrypt,104857600,28,5362958978.483419,5362960161.447489,1
purecap,aes256gcm,decrypt,104857600,29,5362960161.456249,5362961343.742746,1
purecap,aes256gcm,decrypt,104857600,30,5362961343.756007,5362962526.096225,1
purecap,aes256gcm,decrypt,104857600,31,5362962526.106426,5362963707.986056,1
purecap,aes256gcm,decrypt,104857600,32,5362963707.998816,5362964889.848046,1
purecap,aes256gcm,decrypt,104857600,33,5362964889.861727,5362966072.839276,1
purecap,aes256gcm,decrypt,104857600,34,5362966072.849016,5362967257.341373,1
purecap,aes256gcm,decrypt,104857600,35,5362967257.354013,5362968442.575202,1
purecap,aes256gcm,decrypt,104857600,36,5362968442.584502,5362969625.557492,1
purecap,aes256gcm,decrypt,104857600,37,5362969625.570192,5362970807.516544,1
purecap,aes256gcm,decrypt,104857600,38,5362970807.530224,5362971989.021428,1
purecap,aes256gcm,decrypt,104857600,39,5362971989.031528,5362973170.609133,1
purecap,aes256gcm,decrypt,104857600,40,5362973170.619053,5362974353.963250,1
purecap,aes256gcm,decrypt,104857600,41,5362974353.976050,5362975539.050596,1
purecap,aes256gcm,decrypt,104857600,42,5362975539.062816,5362976724.292446,1
purecap,aes256gcm,decrypt,104857600,43,5362976724.302006,5362977909.531855,1
purecap,aes256gcm,decrypt,104857600,44,5362977909.540915,5362979091.634289,1
purecap,aes256gcm,decrypt,104857600,45,5362979091.647730,5362980276.019684,1
purecap,aes256gcm,decrypt,104857600,46,5362980276.031204,5362981459.644165,1
purecap,aes256gcm,decrypt,104857600,47,5362981459.655685,5362982642.637015,1
purecap,aes256gcm,decrypt,104857600,48,5362982642.649735,5362983825.287439,1
purecap,aes256gcm,decrypt,104857600,49,5362983825.300319,5362985007.222871,1
purecap,aes256gcm,decrypt,104857600,50,5362985007.235531,5362986190.207960,1
purecap,aes256gcm,decrypt,104857600,51,5362986190.217741,5362987372.311315,1
purecap,aes256gcm,decrypt,104857600,52,5362987372.324475,5362988553.750898,1
purecap,aes256gcm,decrypt,104857600,53,5362988553.760318,5362989735.248382,1
purecap,aes256gcm,decrypt,104857600,54,5362989735.257542,5362990916.788546,1
purecap,aes256gcm,decrypt,104857600,55,5362990916.798266,5362992098.252229,1
purecap,aes256gcm,decrypt,104857600,56,5362992098.261570,5362993279.736733,1
purecap,aes256gcm,decrypt,104857600,57,5362993279.745933,5362994461.254617,1
purecap,aes256gcm,decrypt,104857600,58,5362994461.263977,5362995643.113187,1
purecap,aes256gcm,decrypt,104857600,59,5362995643.122228,5362996824.721713,1
purecap,aes256gcm,decrypt,104857600,60,5362996824.734293,5362998007.684523,1
purecap,aes256gcm,decrypt,104857600,61,5362998007.694763,5362999191.323844,1
purecap,aes256gcm,decrypt,104857600,62,5362999191.337004,5363000375.460434,1
purecap,aes256gcm,decrypt,104857600,63,5363000375.471434,5363001558.704649,1
purecap,aes256gcm,decrypt,104857600,64,5363001558.718349,5363002742.682916,1
purecap,aes256gcm,decrypt,104857600,65,5363002742.693016,5363003924.496445,1
purecap,aes256gcm,decrypt,104857600,66,5363003924.509565,5363005106.640120,1
purecap,aes256gcm,decrypt,104857600,67,5363005106.653321,5363006290.147799,1
purecap,aes256gcm,decrypt,104857600,68,5363006290.161240,5363007475.279827,1
purecap,aes256gcm,decrypt,104857600,69,5363007475.292907,5363008659.291275,1
purecap,aes256gcm,decrypt,104857600,70,5363008659.304095,5363009843.838312,1
purecap,aes256gcm,decrypt,104857600,71,5363009843.851612,5363011027.264130,1
purecap,aes256gcm,decrypt,104857600,72,5363011027.278630,5363012210.275680,1
purecap,aes256gcm,decrypt,104857600,73,5363012210.287720,5363013393.270170,1
purecap,aes256gcm,decrypt,104857600,74,5363013393.282530,5363014576.303901,1
purecap,aes256gcm,decrypt,104857600,75,5363014576.313241,5363015758.647140,1
purecap,aes256gcm,decrypt,104857600,76,5363015758.656560,5363016941.743511,1
purecap,aes256gcm,decrypt,104857600,77,5363016941.754552,5363018124.746502,1
purecap,aes256gcm,decrypt,104857600,78,5363018124.758542,5363019307.800273,1
purecap,aes256gcm,decrypt,104857600,79,5363019307.813053,5363020491.472615,1
purecap,aes256gcm,decrypt,104857600,80,5363020491.486075,5363021675.722827,1
purecap,aes256gcm,decrypt,104857600,81,5363021675.735467,5363022858.746997,1
purecap,aes256gcm,decrypt,104857600,82,5363022858.760178,5363024041.734367,1
purecap,aes256gcm,decrypt,104857600,83,5363024041.747467,5363025225.812616,1
purecap,aes256gcm,decrypt,104857600,84,5363025225.826237,5363026408.829367,1
purecap,aes256gcm,decrypt,104857600,85,5363026408.842387,5363027591.804536,1
purecap,aes256gcm,decrypt,104857600,86,5363027591.813637,5363028774.805207,1
purecap,aes256gcm,decrypt,104857600,87,5363028774.814167,5363029957.179526,1
purecap,aes256gcm,decrypt,104857600,88,5363029957.193146,5363031139.181499,1
purecap,aes256gcm,decrypt,104857600,89,5363031139.194779,5363032322.005666,1
purecap,aes256gcm,decrypt,104857600,90,5363032322.018246,5363033504.941355,1
purecap,aes256gcm,decrypt,104857600,91,5363033504.951455,5363034688.009046,1
purecap,aes256gcm,decrypt,104857600,92,5363034688.022306,5363035871.278641,1
purecap,aes256gcm,decrypt,104857600,93,5363035871.290121,5363037054.236430,1
purecap,aes256gcm,decrypt,104857600,94,5363037054.245411,5363038237.142199,1
purecap,aes256gcm,decrypt,104857600,95,5363038237.154079,5363039420.137689,1
purecap,aes256gcm,decrypt,104857600,96,5363039420.147849,5363040603.419304,1
purecap,aes256gcm,decrypt,104857600,97,5363040603.432064,5363041786.649178,1
purecap,aes256gcm,decrypt,104857600,98,5363041786.659058,5363042969.760570,1
purecap,aes256gcm,decrypt,104857600,99,5363042969.774271,5363044153.214168,1
purecap,aes256gcm,decrypt,104857600,100,5363044153.223429,5363045336.294400,1
purecap,ed25519,sign,1024,1,5363045354.789504,5363045354.925666,1
purecap,ed25519,sign,1024,2,5363045354.963127,5363045355.093609,1
purecap,ed25519,sign,1024,3,5363045355.096469,5363045355.230112,1
purecap,ed25519,sign,1024,4,5363045355.232752,5363045355.369954,1
purecap,ed25519,sign,1024,5,5363045355.372554,5363045355.511156,1
purecap,ed25519,sign,1024,6,5363045355.513797,5363045355.642839,1
purecap,ed25519,sign,1024,7,5363045355.645379,5363045355.774261,1
purecap,ed25519,sign,1024,8,5363045355.776901,5363045355.906283,1
purecap,ed25519,sign,1024,9,5363045355.908843,5363045356.039046,1
purecap,ed25519,sign,1024,10,5363045356.041646,5363045356.191568,1
purecap,ed25519,sign,1024,11,5363045356.194228,5363045356.320671,1
purecap,ed25519,sign,1024,12,5363045356.323211,5363045356.449573,1
purecap,ed25519,sign,1024,13,5363045356.452073,5363045356.577835,1
purecap,ed25519,sign,1024,14,5363045356.580355,5363045356.706217,1
purecap,ed25519,sign,1024,15,5363045356.708757,5363045356.834420,1
purecap,ed25519,sign,1024,16,5363045356.837180,5363045357.223786,1
purecap,ed25519,sign,1024,17,5363045357.226507,5363045357.352909,1
purecap,ed25519,sign,1024,18,5363045357.355509,5363045357.484271,1
purecap,ed25519,sign,1024,19,5363045357.486811,5363045357.613313,1
purecap,ed25519,sign,1024,20,5363045357.615813,5363045357.845117,1
purecap,ed25519,sign,1024,21,5363045357.847837,5363045357.980240,1
purecap,ed25519,sign,1024,22,5363045357.982880,5363045358.112982,1
purecap,ed25519,sign,1024,23,5363045358.115642,5363045358.365566,1
purecap,ed25519,sign,1024,24,5363045358.368167,5363045358.564050,1
purecap,ed25519,sign,1024,25,5363045358.566670,5363045358.726133,1
purecap,ed25519,sign,1024,26,5363045358.728853,5363045358.858815,1
purecap,ed25519,sign,1024,27,5363045358.861355,5363045359.038358,1
purecap,ed25519,sign,1024,28,5363045359.041058,5363045359.183301,1
purecap,ed25519,sign,1024,29,5363045359.185901,5363045359.359384,1
purecap,ed25519,sign,1024,30,5363045359.361984,5363045359.493626,1
purecap,ed25519,sign,1024,31,5363045359.496266,5363045359.740071,1
purecap,ed25519,sign,1024,32,5363045359.742651,5363045359.896873,1
purecap,ed25519,sign,1024,33,5363045359.899453,5363045360.030296,1
purecap,ed25519,sign,1024,34,5363045360.032936,5363045360.162398,1
purecap,ed25519,sign,1024,35,5363045360.164978,5363045360.301240,1
purecap,ed25519,sign,1024,36,5363045360.303900,5363045360.443863,1
purecap,ed25519,sign,1024,37,5363045360.446603,5363045360.621906,1
purecap,ed25519,sign,1024,38,5363045360.624646,5363045360.755128,1
purecap,ed25519,sign,1024,39,5363045360.757688,5363045360.887471,1
purecap,ed25519,sign,1024,40,5363045360.890031,5363045361.023553,1
purecap,ed25519,sign,1024,41,5363045361.026213,5363045361.197356,1
purecap,ed25519,sign,1024,42,5363045361.199916,5363045361.332558,1
purecap,ed25519,sign,1024,43,5363045361.335098,5363045361.464521,1
purecap,ed25519,sign,1024,44,5363045361.467081,5363045361.668204,1
purecap,ed25519,sign,1024,45,5363045361.670784,5363045361.807667,1
purecap,ed25519,sign,1024,46,5363045361.810267,5363045361.943749,1
purecap,ed25519,sign,1024,47,5363045361.946329,5363045362.077551,1
purecap,ed25519,sign,1024,48,5363045362.080131,5363045362.215334,1
purecap,ed25519,sign,1024,49,5363045362.217914,5363045363.082729,1
purecap,ed25519,sign,1024,50,5363045363.085349,5363045363.250492,1
purecap,ed25519,sign,1024,51,5363045363.253092,5363045363.382814,1
purecap,ed25519,sign,1024,52,5363045363.385394,5363045363.516157,1
purecap,ed25519,sign,1024,53,5363045363.518677,5363045363.650679,1
purecap,ed25519,sign,1024,54,5363045363.653339,5363045363.945304,1
purecap,ed25519,sign,1024,55,5363045363.947884,5363045364.085087,1
purecap,ed25519,sign,1024,56,5363045364.087727,5363045364.227629,1
purecap,ed25519,sign,1024,57,5363045364.230189,5363045364.360091,1
purecap,ed25519,sign,1024,58,5363045364.362691,5363045364.492174,1
purecap,ed25519,sign,1024,59,5363045364.494734,5363045364.668477,1
purecap,ed25519,sign,1024,60,5363045364.671117,5363045364.802279,1
purecap,ed25519,sign,1024,61,5363045364.804859,5363045364.947282,1
purecap,ed25519,sign,1024,62,5363045364.949842,5363045365.104884,1
purecap,ed25519,sign,1024,63,5363045365.107484,5363045365.246287,1
purecap,ed25519,sign,1024,64,5363045365.248827,5363045365.379129,1
purecap,ed25519,sign,1024,65,5363045365.381689,5363045365.519492,1
purecap,ed25519,sign,1024,66,5363045365.522092,5363045365.651654,1
purecap,ed25519,sign,1024,67,5363045365.654274,5363045365.806877,1
purecap,ed25519,sign,1024,68,5363045365.809417,5363045365.939219,1
purecap,ed25519,sign,1024,69,5363045365.941759,5363045366.105282,1
purecap,ed25519,sign,1024,70,5363045366.107922,5363045366.244524,1
purecap,ed25519,sign,1024,71,5363045366.247144,5363045366.390147,1
purecap,ed25519,sign,1024,72,5363045366.392667,5363045366.526169,1
purecap,ed25519,sign,1024,73,5363045366.528749,5363045366.658192,1
purecap,ed25519,sign,1024,74,5363045366.660852,5363045366.801134,1
purecap,ed25519,sign,1024,75,5363045366.803694,5363045366.949857,1
purecap,ed25519,sign,1024,76,5363045366.952517,5363045367.083099,1
purecap,ed25519,sign,1024,77,5363045367.085699,5363045367.214201,1
purecap,ed25519,sign,1024,78,5363045367.216781,5363045367.344944,1
purecap,ed25519,sign,1024,79,5363045367.347524,5363045367.482386,1
purecap,ed25519,sign,1024,80,5363045367.484926,5363045367.629629,1
purecap,ed25519,sign,1024,81,5363045367.632249,5363045367.766691,1
purecap,ed25519,sign,1024,82,5363045367.769271,5363045367.900033,1
purecap,ed25519,sign,1024,83,5363045367.902613,5363045368.060676,1
purecap,ed25519,sign,1024,84,5363045368.063296,5363045368.192278,1
purecap,ed25519,sign,1024,85,5363045368.194859,5363045368.327701,1
purecap,ed25519,sign,1024,86,5363045368.330281,5363045368.459203,1
purecap,ed25519,sign,1024,87,5363045368.461763,5363045368.602126,1
purecap,ed25519,sign,1024,88,5363045368.604646,5363045368.756308,1
purecap,ed25519,sign,1024,89,5363045368.758868,5363045368.887251,1
purecap,ed25519,sign,1024,90,5363045368.889791,5363045369.021513,1
purecap,ed25519,sign,1024,91,5363045369.024153,5363045369.160015,1
purecap,ed25519,sign,1024,92,5363045369.162635,5363045369.291178,1
purecap,ed25519,sign,1024,93,5363045369.293678,5363045369.421840,1
purecap,ed25519,sign,1024,94,5363045369.424440,5363045369.553282,1
purecap,ed25519,sign,1024,95,5363045369.555902,5363045369.688685,1
purecap,ed25519,sign,1024,96,5363045369.691225,5363045369.826267,1
purecap,ed25519,sign,1024,97,5363045369.828787,5363045369.964310,1
purecap,ed25519,sign,1024,98,5363045369.966950,5363045370.096052,1
purecap,ed25519,sign,1024,99,5363045370.098652,5363045370.226654,1
purecap,ed25519,sign,1024,100,5363045370.229214,5363045370.379457,1
purecap,ed25519,sign,4096,1,5363045370.532579,5363045370.678442,1
purecap,ed25519,sign,4096,2,5363045370.681002,5363045370.857545,1
purecap,ed25519,sign,4096,3,5363045370.860105,5363045371.010748,1
purecap,ed25519,sign,4096,4,5363045371.013348,5363045371.180611,1
purecap,ed25519,sign,4096,5,5363045371.183151,5363045371.328633,1
purecap,ed25519,sign,4096,6,5363045371.331153,5363045371.479216,1
purecap,ed25519,sign,4096,7,5363045371.481736,5363045371.628359,1
purecap,ed25519,sign,4096,8,5363045371.630859,5363045371.776561,1
purecap,ed25519,sign,4096,9,5363045371.779181,5363045371.928184,1
purecap,ed25519,sign,4096,10,5363045371.930784,5363045372.078027,1
purecap,ed25519,sign,4096,11,5363045372.080607,5363045372.253690,1
purecap,ed25519,sign,4096,12,5363045372.256310,5363045372.439513,1
purecap,ed25519,sign,4096,13,5363045372.442173,5363045372.602656,1
purecap,ed25519,sign,4096,14,5363045372.605236,5363045372.752338,1
purecap,ed25519,sign,4096,15,5363045372.754878,5363045372.900321,1
purecap,ed25519,sign,4096,16,5363045372.902861,5363045373.060804,1
purecap,ed25519,sign,4096,17,5363045373.063424,5363045373.216046,1
purecap,ed25519,sign,4096,18,5363045373.218626,5363045373.364709,1
purecap,ed25519,sign,4096,19,5363045373.367289,5363045373.534332,1
purecap,ed25519,sign,4096,20,5363045373.536912,5363045373.684255,1
purecap,ed25519,sign,4096,21,5363045373.686775,5363045373.854758,1
purecap,ed25519,sign,4096,22,5363045373.857298,5363045374.010960,1
purecap,ed25519,sign,4096,23,5363045374.013680,5363045374.169023,1
purecap,ed25519,sign,4096,24,5363045374.171723,5363045374.320686,1
purecap,ed25519,sign,4096,25,5363045374.323286,5363045374.475988,1
purecap,ed25519,sign,4096,26,5363045374.478509,5363045374.623971,1
purecap,ed25519,sign,4096,27,5363045374.626571,5363045374.790334,1
purecap,ed25519,sign,4096,28,5363045374.792894,5363045374.941697,1
purecap,ed25519,sign,4096,29,5363045374.944237,5363045375.092699,1
purecap,ed25519,sign,4096,30,5363045375.095319,5363045375.249542,1
purecap,ed25519,sign,4096,31,5363045375.252082,5363045375.407965,1
purecap,ed25519,sign,4096,32,5363045375.410525,5363045375.565728,1
purecap,ed25519,sign,4096,33,5363045375.568268,5363045375.741311,1
purecap,ed25519,sign,4096,34,5363045375.743891,5363045375.896393,1
purecap,ed25519,sign,4096,35,5363045375.898973,5363045376.045576,1
purecap,ed25519,sign,4096,36,5363045376.048136,5363045376.198679,1
purecap,ed25519,sign,4096,37,5363045376.201239,5363045376.353301,1
purecap,ed25519,sign,4096,38,5363045376.355861,5363045376.501764,1
purecap,ed25519,sign,4096,39,5363045376.504324,5363045376.653047,1
purecap,ed25519,sign,4096,40,5363045376.655667,5363045376.801249,1
purecap,ed25519,sign,4096,41,5363045376.803749,5363045376.956172,1
purecap,ed25519,sign,4096,42,5363045376.960032,5363045377.106295,1
purecap,ed25519,sign,4096,43,5363045377.108855,5363045377.269277,1
purecap,ed25519,sign,4096,44,5363045377.342859,5363045377.497261,1
purecap,ed25519,sign,4096,45,5363045377.500081,5363045377.651444,1
purecap,ed25519,sign,4096,46,5363045377.654044,5363045377.805987,1
purecap,ed25519,sign,4096,47,5363045377.808547,5363045377.982170,1
purecap,ed25519,sign,4096,48,5363045377.984770,5363045378.130252,1
purecap,ed25519,sign,4096,49,5363045378.132873,5363045378.290975,1
purecap,ed25519,sign,4096,50,5363045378.293615,5363045378.446898,1
purecap,ed25519,sign,4096,51,5363045378.449458,5363045378.601981,1
purecap,ed25519,sign,4096,52,5363045378.604521,5363045378.750503,1
purecap,ed25519,sign,4096,53,5363045378.753083,5363045378.904826,1
purecap,ed25519,sign,4096,54,5363045378.907426,5363045379.090689,1
purecap,ed25519,sign,4096,55,5363045379.093309,5363045379.248732,1
purecap,ed25519,sign,4096,56,5363045379.251272,5363045379.400175,1
purecap,ed25519,sign,4096,57,5363045379.402735,5363045379.553897,1
purecap,ed25519,sign,4096,58,5363045379.556477,5363045379.703300,1
purecap,ed25519,sign,4096,59,5363045379.706020,5363045379.854903,1
purecap,ed25519,sign,4096,60,5363045379.857563,5363045380.003965,1
purecap,ed25519,sign,4096,61,5363045380.006545,5363045380.152488,1
purecap,ed25519,sign,4096,62,5363045380.155088,5363045380.312231,1
purecap,ed25519,sign,4096,63,5363045380.314831,5363045380.805919,1
purecap,ed25519,sign,4096,64,5363045380.808919,5363045381.041383,1
purecap,ed25519,sign,4096,65,5363045381.044023,5363045381.205106,1
purecap,ed25519,sign,4096,66,5363045381.207646,5363045381.353549,1
purecap,ed25519,sign,4096,67,5363045381.356109,5363045381.506772,1
purecap,ed25519,sign,4096,68,5363045381.509312,5363045381.657234,1
purecap,ed25519,sign,4096,69,5363045381.659814,5363045381.809237,1
purecap,ed25519,sign,4096,70,5363045381.811877,5363045381.964540,1
purecap,ed25519,sign,4096,71,5363045381.967120,5363045382.110182,1
purecap,ed25519,sign,4096,72,5363045382.112702,5363045382.265525,1
purecap,ed25519,sign,4096,73,5363045382.268165,5363045382.435388,1
purecap,ed25519,sign,4096,74,5363045382.437948,5363045382.587811,1
purecap,ed25519,sign,4096,75,5363045382.590391,5363045382.764754,1
purecap,ed25519,sign,4096,76,5363045382.767314,5363045382.919976,1
purecap,ed25519,sign,4096,77,5363045382.922496,5363045383.081659,1
purecap,ed25519,sign,4096,78,5363045383.084239,5363045383.240342,1
purecap,ed25519,sign,4096,79,5363045383.242922,5363045383.395405,1
purecap,ed25519,sign,4096,80,5363045383.398045,5363045383.545967,1
purecap,ed25519,sign,4096,81,5363045383.548547,5363045383.741571,1
purecap,ed25519,sign,4096,82,5363045383.744271,5363045383.915914,1
purecap,ed25519,sign,4096,83,5363045383.918474,5363045384.077557,1
purecap,ed25519,sign,4096,84,5363045384.080157,5363045384.228259,1
purecap,ed25519,sign,4096,85,5363045384.230819,5363045384.389982,1
purecap,ed25519,sign,4096,86,5363045384.392582,5363045384.548245,1
purecap,ed25519,sign,4096,87,5363045384.550985,5363045384.703808,1
purecap,ed25519,sign,4096,88,5363045384.706408,5363045384.873731,1
purecap,ed25519,sign,4096,89,5363045384.876331,5363045385.026973,1
purecap,ed25519,sign,4096,90,5363045385.029633,5363045385.187676,1
purecap,ed25519,sign,4096,91,5363045385.190256,5363045385.343159,1
purecap,ed25519,sign,4096,92,5363045385.345719,5363045385.495421,1
purecap,ed25519,sign,4096,93,5363045385.497961,5363045385.657904,1
purecap,ed25519,sign,4096,94,5363045385.660464,5363045385.814627,1
purecap,ed25519,sign,4096,95,5363045385.817207,5363045385.964170,1
purecap,ed25519,sign,4096,96,5363045385.966790,5363045386.118492,1
purecap,ed25519,sign,4096,97,5363045386.121152,5363045386.266635,1
purecap,ed25519,sign,4096,98,5363045386.269195,5363045386.414557,1
purecap,ed25519,sign,4096,99,5363045386.417138,5363045386.581420,1
purecap,ed25519,sign,4096,100,5363045386.584040,5363045386.729503,1
purecap,ed25519,sign,16384,1,5363045386.951747,5363045387.173351,1
purecap,ed25519,sign,16384,2,5363045387.176051,5363045387.424155,1
purecap,ed25519,sign,16384,3,5363045387.426755,5363045387.651679,1
purecap,ed25519,sign,16384,4,5363045387.654299,5363045387.869103,1
purecap,ed25519,sign,16384,5,5363045387.871683,5363045388.088327,1
purecap,ed25519,sign,16384,6,5363045388.090947,5363045388.318311,1
purecap,ed25519,sign,16384,7,5363045388.320931,5363045388.539235,1
purecap,ed25519,sign,16384,8,5363045388.541855,5363045388.758059,1
purecap,ed25519,sign,16384,9,5363045388.760719,5363045388.976902,1
purecap,ed25519,sign,16384,10,5363045388.979522,5363045389.196126,1
purecap,ed25519,sign,16384,11,5363045389.198686,5363045389.416970,1
purecap,ed25519,sign,16384,12,5363045389.419630,5363045389.635674,1
purecap,ed25519,sign,16384,13,5363045389.638334,5363045389.853238,1
purecap,ed25519,sign,16384,14,5363045389.855818,5363045390.075602,1
purecap,ed25519,sign,16384,15,5363045390.078262,5363045390.292605,1
purecap,ed25519,sign,16384,16,5363045390.295205,5363045390.509989,1
purecap,ed25519,sign,16384,17,5363045390.512609,5363045390.730133,1
purecap,ed25519,sign,16384,18,5363045390.732913,5363045390.951497,1
purecap,ed25519,sign,16384,19,5363045390.954177,5363045391.169901,1
purecap,ed25519,sign,16384,20,5363045391.172521,5363045391.390765,1
purecap,ed25519,sign,16384,21,5363045391.393425,5363045391.608268,1
purecap,ed25519,sign,16384,22,5363045391.610888,5363045391.826112,1
purecap,ed25519,sign,16384,23,5363045391.828772,5363045392.044616,1
purecap,ed25519,sign,16384,24,5363045392.047236,5363045392.262160,1
purecap,ed25519,sign,16384,25,5363045392.264760,5363045392.479144,1
purecap,ed25519,sign,16384,26,5363045392.481724,5363045392.696647,1
purecap,ed25519,sign,16384,27,5363045392.699228,5363045392.917171,1
purecap,ed25519,sign,16384,28,5363045392.919751,5363045393.146415,1
purecap,ed25519,sign,16384,29,5363045393.149135,5363045393.363659,1
purecap,ed25519,sign,16384,30,5363045393.366259,5363045393.584683,1
purecap,ed25519,sign,16384,31,5363045393.587303,5363045393.801707,1
purecap,ed25519,sign,16384,32,5363045393.804307,5363045394.020031,1
purecap,ed25519,sign,16384,33,5363045394.022691,5363045394.237214,1
purecap,ed25519,sign,16384,34,5363045394.239794,5363045394.454538,1
purecap,ed25519,sign,16384,35,5363045394.457098,5363045394.671742,1
purecap,ed25519,sign,16384,36,5363045394.674302,5363045394.888786,1
purecap,ed25519,sign,16384,37,5363045394.891366,5363045395.106890,1
purecap,ed25519,sign,16384,38,5363045395.109550,5363045395.330834,1
purecap,ed25519,sign,16384,39,5363045395.333514,5363045395.549477,1
purecap,ed25519,sign,16384,40,5363045395.552097,5363045395.773221,1
purecap,ed25519,sign,16384,41,5363045395.775921,5363045395.991625,1
purecap,ed25519,sign,16384,42,5363045395.994245,5363045396.208649,1
purecap,ed25519,sign,16384,43,5363045396.211249,5363045396.425653,1
purecap,ed25519,sign,16384,44,5363045396.428233,5363045396.642637,1
purecap,ed25519,sign,16384,45,5363045396.645217,5363045396.861340,1
purecap,ed25519,sign,16384,46,5363045396.863980,5363045397.080224,1
purecap,ed25519,sign,16384,47,5363045397.082844,5363045397.297008,1
purecap,ed25519,sign,16384,48,5363045397.299588,5363045397.516252,1
purecap,ed25519,sign,16384,49,5363045397.518872,5363045397.736836,1
purecap,ed25519,sign,16384,50,5363045397.739436,5363045397.965760,1
purecap,ed25519,sign,16384,51,5363045397.968480,5363045398.184464,1
purecap,ed25519,sign,16384,52,5363045398.187144,5363045398.403947,1
purecap,ed25519,sign,16384,53,5363045398.406587,5363045398.622871,1
purecap,ed25519,sign,16384,54,5363045398.625451,5363045398.839815,1
purecap,ed25519,sign,16384,55,5363045398.842395,5363045399.058359,1
purecap,ed25519,sign,16384,56,5363045399.060959,5363045399.275263,1
purecap,ed25519,sign,16384,57,5363045399.277883,5363045399.492786,1
purecap,ed25519,sign,16384,58,5363045399.495366,5363045399.713410,1
purecap,ed25519,sign,16384,59,5363045399.716070,5363045399.932594,1
purecap,ed25519,sign,16384,60,5363045399.935174,5363045400.155278,1
purecap,ed25519,sign,16384,61,5363045400.157918,5363045400.372842,1
purecap,ed25519,sign,16384,62,5363045400.375462,5363045400.590666,1
purecap,ed25519,sign,16384,63,5363045400.593286,5363045400.807969,1
purecap,ed25519,sign,16384,64,5363045400.810570,5363045401.028133,1
purecap,ed25519,sign,16384,65,5363045401.030913,5363045401.245797,1
purecap,ed25519,sign,16384,66,5363045401.248397,5363045401.464821,1
purecap,ed25519,sign,16384,67,5363045401.467401,5363045401.682005,1
purecap,ed25519,sign,16384,68,5363045401.684625,5363045401.901369,1
purecap,ed25519,sign,16384,69,5363045401.903989,5363045402.119872,1
purecap,ed25519,sign,16384,70,5363045402.122472,5363045402.342996,1
purecap,ed25519,sign,16384,71,5363045402.345616,5363045402.560680,1
purecap,ed25519,sign,16384,72,5363045402.563340,5363045402.778044,1
purecap,ed25519,sign,16384,73,5363045402.780644,5363045402.996288,1
purecap,ed25519,sign,16384,74,5363045402.998888,5363045403.213472,1
purecap,ed25519,sign,16384,75,5363045403.216032,5363045403.430575,1
purecap,ed25519,sign,16384,76,5363045403.433135,5363045403.647799,1
purecap,ed25519,sign,16384,77,5363045403.650399,5363045403.867023,1
purecap,ed25519,sign,16384,78,5363045403.869583,5363045404.090867,1
purecap,ed25519,sign,16384,79,5363045404.093567,5363045404.308051,1
